index,Opening,Opening Category,Opening Sub-Category,Sub-Category Score,Category Score,Difference
1650847,Mexican Defense,Mexican Defense,,0.02091503267973856,0.02190721649484536,-0.0009921838151067987
1093500,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",King's Pawn Game," Wayward Queen Attack, Kiddie Countergambit",0.020618556701030927,0.018338335176117517,0.0022802215249134103
1687161,Ponziani Opening,Ponziani Opening,,0.020446096654275093,-0.005595854922279792,0.026041951576554884
919014,"Italian Game: Two Knights Defense, Polerio Defense, Bogoljubov Variation",Italian Game," Two Knights Defense, Polerio Defense, Bogoljubov Variation",0.02040816326530612,0.09855521155830753,-0.07814704829300141
1095343,King's Pawn Game: Wayward Queen Attack,King's Pawn Game, Wayward Queen Attack,0.0203190084323885,0.018338335176117517,0.0019806732562709824
1326714,Rat Defense: English Rat,Rat Defense, English Rat,0.020202020202020204,0.1036761668731929,-0.08347414667117269
1734123,Slav Defense: Chameleon Variation,Slav Defense, Chameleon Variation,0.02018348623853211,0.0632993417686982,-0.043115855530166086
504180,Nimzowitsch Defense: Kennedy Variation,Nimzowitsch Defense, Kennedy Variation,0.020168067226890758,0.08834080717488789,-0.06817273994799714
610926,Three Knights Opening,Three Knights Opening,,0.01970865467009426,0.02177906061401207,-0.0020704059439178094
472608,"Sicilian Defense: Canal-Sokolsky Attack, Sokolsky Variation",Sicilian Defense," Canal-Sokolsky Attack, Sokolsky Variation",0.0196078431372549,-0.03165774109814676,0.05126558423540166
1061054,Pirc Defense #3,Pirc Defense,3,0.01913265306122449,-0.006788996701572357,0.025921649762796848
1240129,Modern Defense: Mongredien Defense #2,Modern Defense, Mongredien Defense #2,0.019004524886877826,0.012958833102284371,0.006045691784593455
1023536,Nimzo-Larsen Attack: Spike Variation,Nimzo-Larsen Attack, Spike Variation,0.018867924528301886,0.018507627910194762,0.00036029661810712404
1396978,"Queen's Gambit Declined: Orthodox Defense, Botvinnik Variation",Queen's Gambit Declined," Orthodox Defense, Botvinnik Variation",0.018518518518518517,0.09342300002596526,-0.07490448150744675
930033,"Italian Game: Giuoco Piano, Greco's Attack",Italian Game," Giuoco Piano, Greco's Attack",0.018115942028985508,0.09855521155830753,-0.08043926952932202
1323082,Rat Defense: Harmonist,Rat Defense, Harmonist,0.018072289156626505,0.1036761668731929,-0.08560387771656638
1808154,"Russian Game: Classical Attack, Marshall Variation",Russian Game," Classical Attack, Marshall Variation",0.017857142857142856,0.14728367498816047,-0.12942653213101762
1588952,Torre Attack,Torre Attack,,0.017673048600883652,0.014726184997699034,0.002946863603184618
569406,"Alekhine Defense: Modern Variation, Alekhine Gambit",Alekhine Defense," Modern Variation, Alekhine Gambit",0.017543859649122806,-0.023092493906721197,0.040636353555844
320009,Sicilian Defense: Loewenthal Variation,Sicilian Defense, Loewenthal Variation,0.017521902377972465,-0.03165774109814676,0.04917964347611922
975312,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",King's Indian Defense," Orthodox Variation, Gligoric-Taimanov System",0.017391304347826087,0.01557349639325467,0.0018178079545714178
1591164,Torre Attack #2,Torre Attack,2,0.01715102429728442,0.014726184997699034,0.002424839299585386
447520,"Sicilian Defense: Najdorf Variation, English Attack",Sicilian Defense," Najdorf Variation, English Attack",0.016873889875666074,-0.03165774109814676,0.04853163097381283
1970552,Neo-Gruenfeld Defense: Delayed Exchange Variation,Neo-Gruenfeld Defense, Delayed Exchange Variation,0.016666666666666666,0.08209538702111024,-0.06542872035444358
797088,"Queen's Pawn Game: Veresov Attack, Shaviliuk Gambit",Queen's Pawn Game," Veresov Attack, Shaviliuk Gambit",0.01652892561983471,0.041878140438289066,-0.025349214818454355
1947501,Colle System,Colle System,,0.016082474226804123,0.04252199413489736,-0.026439519908093234
805158,"Queen's Pawn Game: Veresov Attack, Two Knights System",Queen's Pawn Game," Veresov Attack, Two Knights System",0.015625,0.041878140438289066,-0.026253140438289066
1029863,Dutch Defense: Queen's Knight Variation,Dutch Defense, Queen's Knight Variation,0.015583259127337488,0.02104436592069101,-0.00546110679335352
968323,"King's Indian Defense: Normal Variation, King's Knight Variation",King's Indian Defense," Normal Variation, King's Knight Variation",0.015568862275449102,0.01557349639325467,-4.634117805567273e-06
470261,Sicilian Defense: Smith-Morra Gambit Deferred,Sicilian Defense, Smith-Morra Gambit Deferred,0.015544041450777202,-0.03165774109814676,0.04720178254892396
1261188,Four Knights Game: Gunsberg Variation,Four Knights Game, Gunsberg Variation,0.015384615384615385,0.007619577308120133,0.007765038076495252
1788963,Nimzo-Indian Defense: Three Knights Variation,Nimzo-Indian Defense, Three Knights Variation,0.01533494753833737,0.0305304944063515,-0.01519554686801413
1152886,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",English Opening," Anglo-Indian Defense, Queen's Knight Variation",0.01485148514851485,0.07679435019574729,-0.06194286504723244
678599,Caro-Kann Defense: Tartakower Variation,Caro-Kann Defense, Tartakower Variation,0.014749262536873156,-0.03327367742859188,0.048022939965465035
1916536,Grob Opening: Keene Defense,Grob Opening, Keene Defense,0.014084507042253521,0.11349598517603458,-0.09941147813378107
1861174,Benoni Defense: Hromadka System,Benoni Defense, Hromadka System,0.013871374527112233,-0.04835665985217802,0.062228034379290253
802302,Queen's Pawn Game: Steinitz Countergambit,Queen's Pawn Game, Steinitz Countergambit,0.013725490196078431,0.041878140438289066,-0.028152650242210635
241956,"Scandinavian Defense: Main Line, Mieses Variation",Scandinavian Defense," Main Line, Mieses Variation",0.0137221269296741,0.05852482500786154,-0.044802698078187445
465853,"Sicilian Defense: Najdorf Variation, Traditional Line",Sicilian Defense," Najdorf Variation, Traditional Line",0.0136986301369863,-0.03165774109814676,0.04535637123513306
1893615,Van Geet Opening: Sicilian Two Knights,Van Geet Opening, Sicilian Two Knights,0.012048192771084338,0.01658128875707738,-0.0045330959859930416
77940,"French Defense: Exchange Variation, Monte Carlo Variation",French Defense," Exchange Variation, Monte Carlo Variation",0.012028869286287089,-0.001258634820278656,0.013287504106565744
155499,"King's Gambit Accepted, Bonsch-Osmolovsky Variation",King's Gambit Accepted,Bonsch-Osmolovsky Variation,0.011363636363636364,0.15463105064498736,-0.143267414281351
683221,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",Caro-Kann Defense," Accelerated Panov Attack, Modern Variation",0.0110803324099723,-0.03327367742859188,0.044354009838564176
971593,"King's Indian Defense: Saemisch Variation, Normal Defense",King's Indian Defense," Saemisch Variation, Normal Defense",0.01079136690647482,0.01557349639325467,-0.004782129486779849
1190801,"English Opening: Symmetrical Variation, Botvinnik System",English Opening," Symmetrical Variation, Botvinnik System",0.010638297872340425,0.07679435019574729,-0.06615605232340686
159483,"King's Gambit Accepted, Polerio Gambit",King's Gambit Accepted,Polerio Gambit,0.01048951048951049,0.15463105064498736,-0.14414154015547687
156479,"King's Gambit Accepted, Blachly Gambit",King's Gambit Accepted,Blachly Gambit,0.010452961672473868,0.15463105064498736,-0.1441780889725135
459488,Sicilian Defense: Flohr Variation,Sicilian Defense, Flohr Variation,0.010416666666666666,-0.03165774109814676,0.04207440776481342
1561807,Zukertort Opening: Speelsmet Gambit,Zukertort Opening, Speelsmet Gambit,0.010416666666666666,0.08458849534776126,-0.07417182868109459
193974,Scandinavian Defense: Gubinsky-Melts Defense,Scandinavian Defense, Gubinsky-Melts Defense,0.010214504596527068,0.05852482500786154,-0.04831032041133447
964848,"King's Indian Defense: Normal Variation, Rare Defenses",King's Indian Defense," Normal Variation, Rare Defenses",0.01013684744044602,0.01557349639325467,-0.0054366489528086485
1187885,English Opening: Jaenisch Gambit,English Opening, Jaenisch Gambit,0.00974025974025974,0.07679435019574729,-0.06705409045548755
1994139,"Old Indian: Czech Variation, with Nc3",Old Indian," Czech Variation, with Nc3",0.009615384615384616,0.08231173380035026,-0.07269634918496565
129495,"French Defense: Classical Variation, Delayed Exchange Variation",French Defense," Classical Variation, Delayed Exchange Variation",0.009554140127388535,-0.001258634820278656,0.01081277494766719
158879,"King's Gambit Accepted, Kieseritzky Gambit, Long Whip",King's Gambit Accepted,"Kieseritzky Gambit, Long Whip",0.009523809523809525,0.15463105064498736,-0.14510724112117784
424397,Sicilian Defense: Chekhover Variation,Sicilian Defense, Chekhover Variation,0.00950734658599827,-0.03165774109814676,0.04116508768414503
1062855,Pirc Defense #2,Pirc Defense,2,0.009158557527189467,-0.006788996701572357,0.015947554228761825
508099,Nimzowitsch Defense: Scandinavian Variation,Nimzowitsch Defense, Scandinavian Variation,0.008928571428571428,0.08834080717488789,-0.07941223574631646
1754558,Polish Opening: Grigorian Variation,Polish Opening, Grigorian Variation,0.008928571428571428,0.031218344230592134,-0.022289772802020706
459010,Sicilian Defense: Paulsen-Basman Defense,Sicilian Defense, Paulsen-Basman Defense,0.008368200836820083,-0.03165774109814676,0.04002594193496684
1931101,Gruenfeld Defense: Three Knights Variation,Gruenfeld Defense, Three Knights Variation,0.007518796992481203,-0.062016806722689076,0.06953560371517029
504045,"Nimzowitsch Defense: Kennedy Variation, Keres Attack",Nimzowitsch Defense," Kennedy Variation, Keres Attack",0.007407407407407408,0.08834080717488789,-0.08093339976748049
1896883,Trompowsky Attack: Classical Defense,Trompowsky Attack, Classical Defense,0.007320644216691069,0.01819087964116621,-0.010870235424475141
1974381,Richter-Veresov Attack,Richter-Veresov Attack,,0.00718132854578097,-0.005838198498748957,0.013019527044529928
672889,"Caro-Kann Defense: Advance Variation, Bayonet Attack",Caro-Kann Defense," Advance Variation, Bayonet Attack",0.006837606837606838,-0.03327367742859188,0.04011128426619871
1170034,English Opening: Anglo-Indian Defense,English Opening, Anglo-Indian Defense,0.006563525550867323,0.07679435019574729,-0.07023082464487997
109295,"French Defense: Rubinstein Variation, Fort Knox Variation",French Defense," Rubinstein Variation, Fort Knox Variation",0.006472491909385114,-0.001258634820278656,0.00773112672966377
686172,Caro-Kann Defense: Gurgenidze System,Caro-Kann Defense, Gurgenidze System,0.005847953216374269,-0.03327367742859188,0.03912163064496615
466453,Sicilian Defense: Classical Variation,Sicilian Defense, Classical Variation,0.005784526391901663,-0.03165774109814676,0.03744226749004842
446511,Sicilian Defense: Morphy Gambit,Sicilian Defense, Morphy Gambit,0.0057692307692307696,-0.03165774109814676,0.03742697186737753
1396472,Queen's Gambit Declined: Janowski Variation,Queen's Gambit Declined, Janowski Variation,0.005681818181818182,0.09342300002596526,-0.08774118184414709
971154,King's Indian Defense: 3.Nc3,King's Indian Defense, 3.Nc3,0.005571030640668524,0.01557349639325467,-0.010002465752586145
1234447,Modern Defense: Bishop Attack,Modern Defense, Bishop Attack,0.005535055350553505,0.012958833102284371,-0.007423777751730866
1751338,Polish Opening: Schiffler-Sokolsky Variation,Polish Opening, Schiffler-Sokolsky Variation,0.005235602094240838,0.031218344230592134,-0.025982742136351294
1790998,Nimzo-Indian Defense: Spielmann Variation,Nimzo-Indian Defense, Spielmann Variation,0.004807692307692308,0.0305304944063515,-0.02572280209865919
1469199,"Queen's Gambit Refused: Austrian Attack, Salvio Countergambit",Queen's Gambit Refused," Austrian Attack, Salvio Countergambit",0.004329004329004329,0.15286309106649626,-0.14853408673749194
1862862,Benoni Defense: Benoni-Indian Defense,Benoni Defense, Benoni-Indian Defense,0.004140786749482402,-0.04835665985217802,0.05249744660166042
972807,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",King's Indian Defense," Fianchetto Variation, Classical Fianchetto",0.004132231404958678,0.01557349639325467,-0.011441264988295992
1243893,"Modern Defense: Averbakh System, Kotov Variation",Modern Defense," Averbakh System, Kotov Variation",0.00411522633744856,0.012958833102284371,-0.008843606764835811
675921,Caro-Kann Defense: Classical Variation,Caro-Kann Defense, Classical Variation,0.0036382536382536385,-0.03327367742859188,0.03691193106684552
1639221,"Ruy Lopez: Berlin Defense, l'Hermet Variation",Ruy Lopez," Berlin Defense, l'Hermet Variation",0.0034965034965034965,0.07842768035777334,-0.07493117686126984
145675,"King's Gambit Accepted, Cunningham Defense",King's Gambit Accepted,Cunningham Defense,0.0034944670937682005,0.15463105064498736,-0.15113658355121917
803904,Queen's Pawn Game: Liedmann Gambit,Queen's Pawn Game, Liedmann Gambit,0.002652519893899204,0.041878140438289066,-0.03922562054438986
1345982,Scotch Game: Classical Variation,Scotch Game, Classical Variation,0.002649884067572044,0.11008204076400462,-0.10743215669643257
602419,Hungarian Opening: Reversed Modern Defense,Hungarian Opening, Reversed Modern Defense,0.002190580503833516,0.00886796868904897,-0.0066773881852154535
1620339,"Ruy Lopez: Morphy Defense, Anderssen Variation",Ruy Lopez," Morphy Defense, Anderssen Variation",0.0010845986984815619,0.07842768035777334,-0.07734308165929178
776745,Queen's Pawn Game: Colle System,Queen's Pawn Game, Colle System,0.0007000350017500875,0.041878140438289066,-0.04117810543653898
486217,"Sicilian Defense: Dragon Variation, Classical Variation, Maroczy Line",Sicilian Defense," Dragon Variation, Classical Variation, Maroczy Line",0.0,-0.03165774109814676,0.03165774109814676
475736,"Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense",Sicilian Defense," Smith-Morra Gambit Accepted, Chicago Defense",0.0,-0.03165774109814676,0.03165774109814676
1894253,Van Geet Opening: Sleipnir Gambit,Van Geet Opening, Sleipnir Gambit,0.0,0.01658128875707738,-0.01658128875707738
1650778,"Ruy Lopez: Bird Variation, Paulsen Variation",Ruy Lopez," Bird Variation, Paulsen Variation",0.0,0.07842768035777334,-0.07842768035777334
1650768,Ruy Lopez: Old Steinitz Defense: Semi-Duras Variation,Ruy Lopez, Old Steinitz Defense: Semi-Duras Variation,0.0,0.07842768035777334,-0.07842768035777334
468714,"Sicilian Defense: Najdorf Variation, Browne Variation",Sicilian Defense," Najdorf Variation, Browne Variation",0.0,-0.03165774109814676,0.03165774109814676
1650702,"Ruy Lopez: Morphy Defense, Schliemann Defense Deferred",Ruy Lopez," Morphy Defense, Schliemann Defense Deferred",0.0,0.07842768035777334,-0.07842768035777334
1894251,Van Geet Opening: Damhaug Gambit,Van Geet Opening, Damhaug Gambit,0.0,0.01658128875707738,-0.01658128875707738
118765,"French Defense: Advance Variation, Wade Variation",French Defense," Advance Variation, Wade Variation",0.0,-0.001258634820278656,0.001258634820278656
1935469,"Gruenfeld Defense: Russian Variation, with e4",Gruenfeld Defense," Russian Variation, with e4",0.0,-0.062016806722689076,0.062016806722689076
120697,French Defense: Winawer Variation,French Defense, Winawer Variation,0.0,-0.001258634820278656,0.001258634820278656
1894208,Van Geet Opening: Myers Attack,Van Geet Opening, Myers Attack,0.0,0.01658128875707738,-0.01658128875707738
254634,"Reti Opening: Anglo-Slav Variation, Torre System",Reti Opening," Anglo-Slav Variation, Torre System",0.0,0.11387521617666622,-0.11387521617666622
1650816,"Ruy Lopez: Morphy Defense, Wing Attack",Ruy Lopez," Morphy Defense, Wing Attack",0.0,0.07842768035777334,-0.07842768035777334
1650353,"Ruy Lopez: Closed Variations, Keres Defense",Ruy Lopez," Closed Variations, Keres Defense",0.0,0.07842768035777334,-0.07842768035777334
1886285,Carr Defense: Zilbermints Gambit,Carr Defense, Zilbermints Gambit,0.0,0.16473317865429235,-0.16473317865429235
1650245,"Ruy Lopez: Closed Variations, Worrall Attack, Castling Line",Ruy Lopez," Closed Variations, Worrall Attack, Castling Line",0.0,0.07842768035777334,-0.07842768035777334
609566,Hungarian Opening: Van Kuijk Gambit,Hungarian Opening, Van Kuijk Gambit,0.0,0.00886796868904897,-0.00886796868904897
1650132,"Ruy Lopez: Classical Variation, Spanish Wing Gambit",Ruy Lopez," Classical Variation, Spanish Wing Gambit",0.0,0.07842768035777334,-0.07842768035777334
1650066,Ruy Lopez: Classical Defense: Benelux Variation,Ruy Lopez, Classical Defense: Benelux Variation,0.0,0.07842768035777334,-0.07842768035777334
1793149,"Nimzo-Indian Defense: Normal Variation, Botvinnik System",Nimzo-Indian Defense," Normal Variation, Botvinnik System",0.0,0.0305304944063515,-0.0305304944063515
135094,"French Defense: MacCutcheon Variation, Lasker Variation #2",French Defense," MacCutcheon Variation, Lasker Variation #2",0.0,-0.001258634820278656,0.001258634820278656
135294,"French Defense: Rubinstein Variation, Ellis Gambit",French Defense," Rubinstein Variation, Ellis Gambit",0.0,-0.001258634820278656,0.001258634820278656
1650797,"Ruy Lopez: Closed Variations, Breyer Defense",Ruy Lopez," Closed Variations, Breyer Defense",0.0,0.07842768035777334,-0.07842768035777334
1970612,Neo-Gruenfeld Defense,Neo-Gruenfeld Defense,,0.0,0.08209538702111024,-0.08209538702111024
1523500,Bird Opening: Sturm Gambit,Bird Opening, Sturm Gambit,0.0,0.032215161814688933,-0.032215161814688933
1446093,Center Game: Charousek Variation,Center Game, Charousek Variation,0.0,-0.011753256475520288,0.011753256475520288
1399028,"Queen's Gambit Declined: Semi-Tarrasch, Kmoch Variation",Queen's Gambit Declined," Semi-Tarrasch, Kmoch Variation",0.0,0.09342300002596526,-0.09342300002596526
1399034,Queen's Gambit Declined: Hastings Variation,Queen's Gambit Declined, Hastings Variation,0.0,0.09342300002596526,-0.09342300002596526
1399043,"Queen's Gambit Declined: Orthodox Defense, Rauzer Variation",Queen's Gambit Declined," Orthodox Defense, Rauzer Variation",0.0,0.09342300002596526,-0.09342300002596526
1735104,"Slav Defense: Chameleon Variation, Advance System",Slav Defense," Chameleon Variation, Advance System",0.0,0.0632993417686982,-0.0632993417686982
1919009,Grob Opening: Zilbermints Gambit,Grob Opening, Zilbermints Gambit,0.0,0.11349598517603458,-0.11349598517603458
1735833,"Slav Defense: Winawer Countergambit, Anti-Winawer Gambit",Slav Defense," Winawer Countergambit, Anti-Winawer Gambit",0.0,0.0632993417686982,-0.0632993417686982
1735835,"Slav Defense: Exchange Variation, Trifunovic Variation",Slav Defense," Exchange Variation, Trifunovic Variation",0.0,0.0632993417686982,-0.0632993417686982
1919007,"Grob Opening: Grob Gambit, Basman Gambit",Grob Opening," Grob Gambit, Basman Gambit",0.0,0.11349598517603458,-0.11349598517603458
1738020,Tarrasch Defense: Rubinstein System,Tarrasch Defense, Rubinstein System,0.0,0.08230088495575222,-0.08230088495575222
1431299,Bishop's Opening: Warsaw Gambit,Bishop's Opening, Warsaw Gambit,0.0,0.0889258131019416,-0.0889258131019416
1916678,Grob Opening: Romford Countergambit,Grob Opening, Romford Countergambit,0.0,0.11349598517603458,-0.11349598517603458
687066,"Caro-Kann Defense: Advance Variation, Van der Wiel Attack, Dreyev Defense",Caro-Kann Defense," Advance Variation, Van der Wiel Attack, Dreyev Defense",0.0,-0.03327367742859188,0.03327367742859188
1431462,Bishop's Opening: Anderssen Gambit,Bishop's Opening, Anderssen Gambit,0.0,0.0889258131019416,-0.0889258131019416
1738030,"Tarrasch Defense: Classical Variation, Endgame Variation",Tarrasch Defense," Classical Variation, Endgame Variation",0.0,0.08230088495575222,-0.08230088495575222
687059,"Caro-Kann Defense: Advance, Short Variation",Caro-Kann Defense," Advance, Short Variation",0.0,-0.03327367742859188,0.03327367742859188
686852,Caro-Kann Defense: Mieses Gambit,Caro-Kann Defense, Mieses Gambit,0.0,-0.03327367742859188,0.03327367742859188
1754542,Polish Opening: Tartakower Gambit,Polish Opening, Tartakower Gambit,0.0,0.031218344230592134,-0.031218344230592134
1650831,"Ruy Lopez: Marshall Attack, Re3 Variation",Ruy Lopez," Marshall Attack, Re3 Variation",0.0,0.07842768035777334,-0.07842768035777334
686593,"Caro-Kann Defense: Classical Variation, Flohr Variation",Caro-Kann Defense," Classical Variation, Flohr Variation",0.0,-0.03327367742859188,0.03327367742859188
1650825,Ruy Lopez: Open Variations #2,Ruy Lopez, Open Variations #2,0.0,0.07842768035777334,-0.07842768035777334
1935377,"Gruenfeld Defense: Brinckmann Attack, Gruenfeld Gambit Accepted",Gruenfeld Defense," Brinckmann Attack, Gruenfeld Gambit Accepted",0.0,-0.062016806722689076,0.062016806722689076
136158,"French Defense: Tarrasch Variation, Chistyakov Defense",French Defense," Tarrasch Variation, Chistyakov Defense",0.0,-0.001258634820278656,0.001258634820278656
254600,"Reti Opening: Advance Variation, Michel Gambit",Reti Opening," Advance Variation, Michel Gambit",0.0,0.11387521617666622,-0.11387521617666622
486240,"Sicilian Defense: Snyder Variation, Queen Fianchetto Variation",Sicilian Defense," Snyder Variation, Queen Fianchetto Variation",0.0,-0.03165774109814676,0.03165774109814676
486532,"Sicilian Defense: Kan, Maroczy Bind, Bronstein Variation",Sicilian Defense," Kan, Maroczy Bind, Bronstein Variation",0.0,-0.03165774109814676,0.03165774109814676
485669,"Sicilian Defense: Najdorf Variation, Polugaevsky Variation",Sicilian Defense," Najdorf Variation, Polugaevsky Variation",0.0,-0.03165774109814676,0.03165774109814676
485985,"Sicilian Defense: Kan Variation, Swiss Cheese Variation",Sicilian Defense," Kan Variation, Swiss Cheese Variation",0.0,-0.03165774109814676,0.03165774109814676
485994,"Sicilian Defense: Dragon, Yugoslav Attack, 12.h4",Sicilian Defense," Dragon, Yugoslav Attack, 12.h4",0.0,-0.03165774109814676,0.03165774109814676
1836261,Owen Defense: Unicorn Variation,Owen Defense, Unicorn Variation,0.0,0.07193298775448877,-0.07193298775448877
160898,"King's Gambit Accepted, Lolli Gambit",King's Gambit Accepted,Lolli Gambit,0.0,0.15463105064498736,-0.15463105064498736
488228,"Danish Gambit Accepted, Svenonius Defense",Danish Gambit Accepted,Svenonius Defense,0.0,0.19244391971664698,-0.19244391971664698
486537,"Sicilian Defense: Dragon Variation, Classical Variation, Stockholm Attack",Sicilian Defense," Dragon Variation, Classical Variation, Stockholm Attack",0.0,-0.03165774109814676,0.03165774109814676
486535,"Sicilian Defense: Closed, Smyslov Variation",Sicilian Defense," Closed, Smyslov Variation",0.0,-0.03165774109814676,0.03165774109814676
486534,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack",Sicilian Defense," Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack",0.0,-0.03165774109814676,0.03165774109814676
1735616,"Slav Defense: Czech Variation, Classical System",Slav Defense," Czech Variation, Classical System",0.0,0.0632993417686982,-0.0632993417686982
486515,"Sicilian Defense: Paulsen Variation, Bastrikov Variation, Ponomariov Gambit",Sicilian Defense," Paulsen Variation, Bastrikov Variation, Ponomariov Gambit",0.0,-0.03165774109814676,0.03165774109814676
1523912,"Bird Opening: From's Gambit, Langheld Gambit",Bird Opening," From's Gambit, Langheld Gambit",0.0,0.032215161814688933,-0.032215161814688933
486507,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit",Sicilian Defense," Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit",0.0,-0.03165774109814676,0.03165774109814676
486487,"Sicilian Defense: Prins Variation, Venice Attack",Sicilian Defense," Prins Variation, Venice Attack",0.0,-0.03165774109814676,0.03165774109814676
486419,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Czerniak Variation",Sicilian Defense," Dragon Variation, Yugoslav Attack, Czerniak Variation",0.0,-0.03165774109814676,0.03165774109814676
486403,"Sicilian Defense: Richter-Rauzer Variation, Exchange Variation",Sicilian Defense," Richter-Rauzer Variation, Exchange Variation",0.0,-0.03165774109814676,0.03165774109814676
486400,"Sicilian Defense: Dragon, Yugoslav Attack, Byrne Variation",Sicilian Defense," Dragon, Yugoslav Attack, Byrne Variation",0.0,-0.03165774109814676,0.03165774109814676
1997906,Rubinstein Opening: Semi-Slav Defense,Rubinstein Opening, Semi-Slav Defense,0.0,0.09268292682926829,-0.09268292682926829
486323,"Sicilian Defense: Delayed Alapin, Basman-Palatnik Gambit",Sicilian Defense," Delayed Alapin, Basman-Palatnik Gambit",0.0,-0.03165774109814676,0.03165774109814676
486274,"Sicilian Defense: Delayed Alapin, Basman-Palatnik Double Gambit",Sicilian Defense," Delayed Alapin, Basman-Palatnik Double Gambit",0.0,-0.03165774109814676,0.03165774109814676
486181,"Sicilian Defense: Najdorf Variation, Scheveningen Variation",Sicilian Defense," Najdorf Variation, Scheveningen Variation",0.0,-0.03165774109814676,0.03165774109814676
1808282,"Russian Game: Classical Attack, Jaenisch Variation",Russian Game," Classical Attack, Jaenisch Variation",0.0,0.14728367498816047,-0.14728367498816047
161237,"King's Gambit Accepted, Kieseritzky Gambit, Neumann Defense",King's Gambit Accepted,"Kieseritzky Gambit, Neumann Defense",0.0,0.15463105064498736,-0.15463105064498736
161258,"King's Gambit Accepted, Bishop's Gambit, Kieseritzky Gambit",King's Gambit Accepted,"Bishop's Gambit, Kieseritzky Gambit",0.0,0.15463105064498736,-0.15463105064498736
485340,"Sicilian Defense: Smith-Morra Gambit Accepted, Sozin Formation",Sicilian Defense," Smith-Morra Gambit Accepted, Sozin Formation",0.0,-0.03165774109814676,0.03165774109814676
1646070,"Ruy Lopez: Closed Variations, Trajkovic Counterattack",Ruy Lopez," Closed Variations, Trajkovic Counterattack",0.0,0.07842768035777334,-0.07842768035777334
1793204,Nimzo-Indian Defense: Fischer Variation,Nimzo-Indian Defense, Fischer Variation,0.0,0.0305304944063515,-0.0305304944063515
136562,"French Defense: Classical Variation, Richter Attack",French Defense," Classical Variation, Richter Attack",0.0,-0.001258634820278656,0.001258634820278656
136573,"French Defense: Tarrasch Variation, Botvinnik Variation",French Defense," Tarrasch Variation, Botvinnik Variation",0.0,-0.001258634820278656,0.001258634820278656
246968,Scandinavian Defense: Zilbermints Gambit,Scandinavian Defense, Zilbermints Gambit,0.0,0.05852482500786154,-0.05852482500786154
136625,"French Defense: Alekhine-Chatard Attack, Teichmann Variation",French Defense," Alekhine-Chatard Attack, Teichmann Variation",0.0,-0.001258634820278656,0.001258634820278656
527211,"Vienna Game: Vienna Gambit, Bardeleben Variation",Vienna Game," Vienna Gambit, Bardeleben Variation",0.0,0.12093195266272189,-0.12093195266272189
136648,French Defense: Morphy Gambit,French Defense, Morphy Gambit,0.0,-0.001258634820278656,0.001258634820278656
1793579,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Steiner Variation",Nimzo-Indian Defense," Classical Variation, Berlin Variation, Steiner Variation",0.0,0.0305304944063515,-0.0305304944063515
1864800,Benoni Defense: Pawn Storm Variation,Benoni Defense, Pawn Storm Variation,0.0,-0.04835665985217802,0.04835665985217802
484057,"Sicilian Defense: Kan Variation, Polugaevsky Variation",Sicilian Defense," Kan Variation, Polugaevsky Variation",0.0,-0.03165774109814676,0.03165774109814676
484087,"Sicilian Defense: Accelerated Dragon, Maroczy Bind, Breyer Variation",Sicilian Defense," Accelerated Dragon, Maroczy Bind, Breyer Variation",0.0,-0.03165774109814676,0.03165774109814676
527170,"Vienna Game: Stanley Variation, Monster Declined",Vienna Game," Stanley Variation, Monster Declined",0.0,0.12093195266272189,-0.12093195266272189
1793581,"Nimzo-Indian Defense: Leningrad Variation, Averbakh Gambit",Nimzo-Indian Defense," Leningrad Variation, Averbakh Gambit",0.0,0.0305304944063515,-0.0305304944063515
527097,"Vienna Game: Vienna Gambit, Breyer Variation",Vienna Game," Vienna Gambit, Breyer Variation",0.0,0.12093195266272189,-0.12093195266272189
1793583,"Nimzo-Indian Defense: 4.e3, Main Line, with 8...dxc4 and 9...cxd4",Nimzo-Indian Defense," 4.e3, Main Line, with 8...dxc4 and 9...cxd4",0.0,0.0305304944063515,-0.0305304944063515
1793590,"Nimzo-Indian Defense: Three Knights, Euwe Variation",Nimzo-Indian Defense," Three Knights, Euwe Variation",0.0,0.0305304944063515,-0.0305304944063515
155410,"King's Gambit Accepted, Kieseritzky Gambit, Cotter Gambit",King's Gambit Accepted,"Kieseritzky Gambit, Cotter Gambit",0.0,0.15463105064498736,-0.15463105064498736
1806451,Russian Game: French Attack,Russian Game, French Attack,0.0,0.14728367498816047,-0.14728367498816047
